lodging_id;lodging_code;lodging_name;latitude;longitude;state
951;ChIJEcqpQ8Dfm4ARzFfGQ84pIek;The Truckee Hotel;39.3284987;-120.1838958;CA
952;ChIJi2KCGi8LmYAReGrh7VhPf_c;My Place Hotel-Carson City, NV;39.1983211;-119.7770647;NV
953;ChIJYx2zsKIKmYARQmmVN-2Wff8;Hardman House Hotel;39.1695453;-119.7666514;NV
954;ChIJf4dTKbFkmYARvOji2gJewW0;Franciscan Lakeside Lodge;39.2395282;-120.0492687;CA
955;ChIJmx_gWTegmYARaV_mQ0OeBrg;Courtyard by Marriott Carson City;39.1306532;-119.7711253;NV
956;ChIJpXMSc70KmYARqxG6wBs1BVg;Rodeway Inn at Nevada State Capitol;39.1718828;-119.7671847;NV
957;ChIJc37rNI7fm4AR8ZDMTpil_Bg;Gravity Haus Truckee-Tahoe;39.3239771;-120.170041;CA
958;ChIJNUMVk8xkmYARypJtelCZBqc;Tahoe Edgelake Beach Club;39.238175;-120.0361639;CA
959;ChIJjcLN4ixj54gRnuP_LmRNbp4;La Quinta Inn by Wyndham Orlando Airport West;28.4520346;-81.3377498;FL
960;ChIJI0kTPhRj54gRpEXr90AE7_c;Country Inn & Suites by Radisson, Orlando Airport, FL;28.4598168;-81.31381809999999;FL
961;ChIJ5fkR4xRj54gRPtXEjmkIwvQ;Home2 Suites by Hilton Orlando Airport;28.4639686;-81.3149017;FL
962;ChIJkz0W7Ppj54gR6_MQl9sNEOE;DoubleTree by Hilton Hotel Orlando Airport;28.4639174;-81.3112159;FL
963;ChIJ_____y-H3YgRYABXJ_ijPuk;Hampton Inn & Suites Orlando Airport @ Gateway Village;28.4572108;-81.31173179999999;FL
964;ChIJeyGRTBBj54gRg2_dLKOGhVw;Ramada by Wyndham Suites Orlando Airport;28.4561738;-81.3088774;FL
965;ChIJ1zl3jRJj54gRjQpJuLbI8PQ;Wingate by Wyndham Orlando International Airport;28.4627299;-81.3080999;FL
966;ChIJ_yAheC5j54gRzN-F_lOhUgM;Holiday Inn Express & Suites Orlando International Airport, an IHG Hotel;28.452789;-81.33434299999999;FL
967;ChIJXafKFRJj54gRI3sNmzHjJEQ;Hampton Inn Orlando-International Airport;28.4608523;-81.3075319;FL
968;ChIJka2Sh-Bj54gRrSclAspA3WM;TownePlace Suites by Marriott Orlando Airport;28.4655744;-81.3118033;FL
969;ChIJSzx-lORi54gRsvBOYDsAYBQ;Holiday Inn Orlando-International Airport, an IHG Hotel;28.4595975;-81.30844619999999;FL
970;ChIJRX5UohZj54gRs-mUifTINOw;La Quinta Inn & Suites by Wyndham Orlando Airport North;28.4589868;-81.3135322;FL
971;ChIJsxoGvdB854gRwdMT3e5_eNI;Quality Inn & Suites Orlando Airport;28.4519931;-81.3507719;FL
972;ChIJ_8-siQ1j54gRERFBGlEVgNI;Fairfield Inn Orlando Airport;28.4609454;-81.3068801;FL
973;ChIJaycbpyp954gRdWXaM4FtNkE;Days Inn & Suites by Wyndham Orlando Airport;28.4515018;-81.3570632;FL
974;ChIJN8rqbRRj54gRLErwPN-8bSg;Hyatt Place Orlando Airport;28.4611026;-81.31378029999999;FL
975;ChIJy9G3_LNj54gRILWGxMCJbjM;Cambria Hotel Orlando Airport;28.4533214;-81.3335494;FL
976;ChIJMwj95jhj54gROXr-i3j2CBk;avid hotel Orlando International Airport, an IHG Hotel;28.4527922;-81.333894;FL
977;ChIJp_M2WRFj54gRJq0zYkneigM;Courtyard by Marriott Orlando Airport;28.4591533;-81.31163839999999;FL
978;ChIJL-cO6Vxj54gR66wXNShOn7c;Hyatt House Orlando Airport;28.4564422;-81.3118424;FL
979;ChIJd6yhkBNj54gRi5Y0VAmsUKs;Renaissance Orlando Airport Hotel;28.4616495;-81.3114995;FL
980;ChIJ0Z18PhFj54gRfLYFsKdlmTQ;Homewood Suites by Hilton Orlando Airport;28.458533;-81.3116087;FL
981;ChIJAQJo7tB854gRyQcRxqQAWSE;Wyndham Garden Orlando Airport;28.4521923;-81.34983799999999;FL
982;ChIJi15c2dt854gRsXZZIdKO_J8;Comfort Suites Orlando Airport;28.4504032;-81.35350559999999;FL
983;ChIJsxrdfA1j54gRN1WoLJwly-g;SpringHill Suites by Marriott Orlando Airport;28.4624239;-81.3067245;FL
984;ChIJGX92Vdl854gRuByPKDMotlk;Best Western Airport Inn & Suites;28.4505074;-81.3562457;FL
985;ChIJqVvAR9l854gR_4NVZF8hoME;Extended Stay America Select Suites - Orlando - Airport;28.4495077;-81.3543921;FL
986;ChIJH_My7BFj54gRDQc1O6UgZIQ;Hilton Garden Inn Orlando Airport;28.4583302;-81.3079072;FL
987;ChIJLVKmlQ1j54gRhfv6KiymVCY;Embassy Suites by Hilton Orlando Airport;28.4607341;-81.3054794;FL
988;ChIJd7K_YL9954gRN3QLn6mNufU;La Quinta Inn & Suites by Wyndham Orlando South;28.429012;-81.4057898;FL
989;ChIJuYNTzA9j54gR6gElen245tA;Marriott Orlando Airport Lakeside;28.4563733;-81.30591679999999;FL
990;ChIJu1zSMBBj54gRSSKBwt5HWWg;Sheraton Suites Orlando Airport;28.456017;-81.30770489999999;FL
991;ChIJt4EEuRFj54gRuxuSjDE2qkE;Staybridge Suites Orlando Airport South, an IHG Hotel;28.4571935;-81.3081533;FL
992;ChIJS7pzeA1j54gR7qWfTLLjpUo;Residence Inn by Marriott Orlando Airport;28.4616928;-81.30642399999999;FL
993;ChIJG8gqfbJ954gRlXT2cWc9k5w;Florida Hotel & Conference Center;28.4452589;-81.3954739;FL
994;ChIJeXZ9WrZ954gRO3IxW7Ke1SM;Orlando Palms Hotel;28.4398825;-81.4033635;FL
995;ChIJ3UBen79954gR0ijNPhk5Iho;Days Inn by Wyndham Orlando Airport Florida Mall;28.4273094;-81.40364009999999;FL
996;ChIJ__9vS65l54gRPlbo3cy4SNM;Extended Stay America Select Suites - Orlando - East;28.5416199;-81.286594;FL
997;ChIJTx3OHdx854gRIyuydOFJ4bc;Sleep Inn & Suites Orlando International Airport;28.4505596;-81.3577383;FL
998;ChIJ3WB_SuVi54gRBht8RQ7TZeU;Hyatt Regency Orlando International Airport;28.4313044;-81.3055002;FL
999;ChIJ29BhhvR654gRnyA-BlNnZ74;DoubleTree by Hilton Hotel Orlando Downtown;28.5590227;-81.3790168;FL
1000;ChIJ8R3rSnh954gRj-eRto6Eg6Q;Quality Inn Near Florida Mall;28.4355887;-81.4033748;FL
1001;ChIJ7QDS3wV754gR7H9w7mWYRu0;Hampton Inn & Suites Orlando/Downtown South - Medical Center;28.5285029;-81.3783181;FL
1002;ChIJk9OaBpF754gRcmBs2XBlVi0;Days Inn by Wyndham Orlando Downtown;28.5084953;-81.39839169999999;FL
1003;ChIJH0OHw_B954gRqGQH8vVzT3w;Hotel Bel-Air Orlando near Florida Mall;28.4680715;-81.39613949999999;FL
1004;ChIJQ1if-rd954gRe9ds8d8p_as;Baymont by Wyndham Florida Mall;28.437135;-81.4048679;FL
1005;ChIJ3xONcw9754gRbhtG-v6m-lA;The Delaney Hotel;28.5258512;-81.3759621;FL
1006;ChIJ6V0MgEaI3YgRSE2INpicUFU;SpringHill Suites by Marriott Orlando Lake Nona;28.3663674;-81.3112356;FL
1007;ChIJm0gB3vd654gRpYMYcTE7OC8;Crowne Plaza Orlando-Downtown, an IHG Hotel;28.5522892;-81.3836015;FL
1008;ChIJv2BkqrV954gRDc2pIplupEE;Red Roof Inn Orlando South - Florida Mall;28.4447712;-81.40332099999999;FL
1009;ChIJoy7zUfp654gRZVjyOT0qdnY;Hilton Garden Inn Orlando Downtown;28.5478079;-81.3764913;FL
1010;ChIJnc7IIfB-54gR38W0TW0rBNQ;La Quinta Inn by Wyndham Orlando International Drive North;28.4633084;-81.4598358;FL
1011;ChIJib3giqV-54gRuPFylOe-my8;SpringHill Suites by Marriott Orlando at Millenia;28.4843274;-81.4347543;FL
1012;ChIJ911IHsB954gRnf17JcTR7rc;Econolodge - Choice Hotels- Orlando;28.4626291;-81.3982758;FL
1013;ChIJeUlS-rd954gR1MdOoEh6ypo;Garnet Inn & Suites, Orlando;28.436989;-81.4046723;FL
1014;ChIJq6r68LZ954gRFWtgV6B5dug;The London Orlando at the Florida Mall;28.4399871;-81.40290829999999;FL
1015;ChIJf7kn6Ph954gRD9qSJ1fJhbM;Bposhtels Orlando Florida Mall;28.4371463;-81.4052857;FL
1016;ChIJtduoSUR854gR2KWU-usteTw;OYO Hotel Orlando Airport;28.4626291;-81.3982758;FL
1017;ChIJ31NUZ-R654gRPBqM9PiY_k8;Eo Inn;28.5455818;-81.36966799999999;FL
1018;ChIJz9ftOMR-54gRr5KflTJHlC8;Fairfield Inn & Suites by Marriott Orlando Near Universal Orlando Resort;28.4820904;-81.4565647;FL
1019;ChIJAXxL_vx654gRzpoeMOGaVFM;Embassy Suites by Hilton Orlando Downtown;28.5417953;-81.3755058;FL
1020;ChIJIULJKa1_54gRb1KtCTKjAj0;Allure Resort International Drive;28.4437186;-81.4725911;FL
1021;ChIJhdv-nfh654gRt191l96-wd8;Marriott Orlando Downtown;28.5468243;-81.3842998;FL
1022;ChIJKwL9_gF754gRpAqJys_VQMo;Grand Bohemian Hotel Orlando, Autograph Collection;28.5389083;-81.3782669;FL
1023;ChIJGYl4art754gRNCAp8N3SA_I;Budget Motel;28.5237936;-81.39656029999999;FL
1024;ChIJg7lKSXl754gReHkln60nreE;TownePlace Suites by Marriott Orlando Downtown;28.5283442;-81.3787559;FL
1025;ChIJt2BbVvt-54gRlxV_qbEkacA;Hotel Monreale Express International Drive Orlando;28.4628813;-81.466205;FL
1026;ChIJmbTqOvd654gRDIsDKGsPNYE;Residence Inn by Marriott Orlando Downtown;28.5526357;-81.37976809999999;FL
1027;ChIJ_S1iOvF654gRtbuIdK1-nAU;Courtyard by Marriott Orlando Downtown;28.5541687;-81.3774566;FL
1028;ChIJAQCQUfp654gR8XcUOXzS3z4;Home2 Suites by Hilton Orlando Downtown;28.5478993;-81.3762816;FL
1029;ChIJj8r5hAF754gRV-zbPyaz_RE;Aloft Orlando Downtown;28.5364913;-81.37904089999999;FL
1030;ChIJccb46N5j54gR0vJuVmOjinU;Orlando Vitality Hotel;28.4523811;-81.3352998;FL
1031;ChIJXR1R0s5654gRn8Fh73Emzog;HomeSuiteHome;28.5534957;-81.3476673;FL
1032;ChIJRUa7pnd854gRlIk_m_YHS08;Key Suites Hotel and Extended Stay;28.4912024;-81.3965692;FL
1033;ChIJHYoOh7F754gRNZyQcAGndXE;Vacation Lodge;28.5341554;-81.39775039999999;FL
1034;ChIJ32dH8ER854gR00Oll9w5EeI;Royal Inn;28.4622641;-81.3963909;FL
1035;ChIJaV30HDZ754gREFgx3eid5Jk;Florida vacation;28.5383355;-81.37923649999999;FL
1036;ChIJZUT9sJUw-4kRZNTxDgnIbsg;Howard Johnson by Wyndham Airport Florida Mall;28.4245218;-81.40411329999999;FL
1037;ChIJdboeLrh954gRJIHZIySMlNw;Travelodge by Wyndham Orlando Near Florida Mall;28.4356123;-81.4034365;FL
1038;ChIJke1YWy1854gR_uONOzoTQ8g;InTown Suites Extended Stay Orlando FL - Presidents Dr;28.4498422;-81.4175693;FL
1039;ChIJC9h9qwN754gR0x0TnGEHmRo;The Courtyard at Lake Lucerne;28.535881;-81.37535199999999;FL
1040;ChIJf_CV_2h854gRTAIMzOslGWA;Knights Inn Orlando;28.4736587;-81.397065;FL
1041;ChIJJ-V-iQF754gRRbHQQ2O5xxQ;The Wellborn;28.5356202;-81.3753955;FL
1042;ChIJ7cMOBQN754gRbFT39nAngXo;Sonder Wellborn;28.5356424;-81.3754256;FL
1043;ChIJPQVGn0V854gR_q-FiWVNxis;Sunstyle Suites Inn;28.4602491;-81.3972245;FL
1044;ChIJaXPavKuL3YgRzDuKE847etI;Home2 Suites by Hilton Orlando Lake Nona;28.3597848;-81.24167899999999;FL
1045;ChIJB-x18Fp654gRliPzS6fOLSM;Ambassador hotel;28.5537453;-81.39273639999999;FL
1046;ChIJNT1ad_5654gRzVJaihmYNvs;Magic Village, Trademark Collection by Wyndham;28.5410662;-81.3787172;FL
1047;ChIJqbFdvEt854gRrSFG9Oj1s7c;Heritage;28.4516574;-81.4020468;FL
1048;ChIJm02RLid954gRCnm9Xvot4m4;OYO Hotel Orlando Park Central Millenia;28.4827925;-81.3963122;FL
1049;ChIJg3wcTI9754gRpI_gnI_SsZU;Lake Inn, LLC;28.5004282;-81.3963923;FL
1050;ChIJiaDb2rd954gRePOtiBPfpoo;Stayable Suites Orlando;28.4386248;-81.4046285;FL
1051;ChIJw2xkLGh754gR_wfWNrA5tzQ;Barsala at Radius;28.5472976;-81.376044;FL
1052;ChIJV5Fu5QF754gRCXDszIeXNVc;Universal;28.5384895;-81.37928629999999;FL
1053;ChIJmw6PG3B854gRCsrUirQE-vg;Arrow Motel;28.4825765;-81.3958119;FL
1054;ChIJucMlsfZ754gRDrUTrQUr7ok;Sonder Steelhouse;28.5534972;-81.37938179999999;FL
1055;ChIJcYElmrF754gRdR6dCpdFOrc;Orange Inn Motel;28.533416;-81.396777;FL
1056;ChIJkZpfqU9654gRc6He5_28CgA;Gardens Resort;28.5490333;-81.3995109;FL
1057;ChIJbSwgGKN754gR9Qxi3TK_GME;BlissHouseOrlando;28.5463385;-81.4044947;FL
1058;ChIJlypu1Zd754gRCKIKMqBwuoQ;Sands Motel;28.5171312;-81.39763169999999;FL
1059;ChIJi4vqv1l654gRsi2PLWmK94A;Howard Vernon Motel;28.552732;-81.38818429999999;FL
1060;ChIJAS6Bl5tl54gRXM64TjpYrYQ;Oakwood At 4840 New Broad Street;28.5671345;-81.3272703;FL
1061;ChIJkSiM1v5754gRhQs5KoXU08I;Comfort inn & suites convention centre;28.5383355;-81.37923649999999;FL
1062;ChIJ49PHLfp-54gROjhaaldRMSY;Best Western Orlando Gateway Hotel;28.4578755;-81.4635378;FL
1063;ChIJHcdsD3h-54gRbSj0lUABFJg;Hampton Inn & Suites Orlando-John Young Pkwy/S. Park;28.4385456;-81.4284074;FL
1064;ChIJYWnxPqt_54gR8_dBVNZGcVE;Comfort Inn International Dr.;28.4478694;-81.4729703;FL
1065;ChIJbZX0sDt_54gRNznQdIJyGnA;Quality Inn Orlando-Near Universal Blvd.;28.4614046;-81.4606039;FL
1066;ChIJg8KaFAB_54gR1apj7EZIUOo;Hampton Inn & Suites Orlando Intl Dr N;28.4530745;-81.4733322;FL
1067;ChIJGyjs_MJ-54gRvy4l-mjHpGk;Holiday Inn & Suites Across From Universal Orlando, an IHG Hotel;28.4765803;-81.4575316;FL
1068;ChIJufMUav9-54gR-kpAHQK8HPM;Comfort Inn & Suites Near Universal Orlando Resort-Convention Ctr.;28.453331;-81.46764;FL
1069;ChIJ6eb8AVZ-54gRbSXG9jnEUY8;Hotel Kinetic Orlando Universal Blvd.;28.451678;-81.465943;FL
1070;ChIJp7jPyQF_54gR45MK75E4zbI;Holiday Inn Express & Suites Orlando - International Drive, an IHG Hotel;28.455578;-81.473185;FL
1071;ChIJGXkG-_9-54gRTe55nq6hG3k;Rosen Inn International;28.452356;-81.4733653;FL
1072;ChIJ952Snvx-54gRnd9UA-Y7RbU;Monumental Movieland Hotel;28.4618244;-81.4667565;FL
1073;ChIJ329mWPx-54gRwfbAW9AuSUg;Floridian Express International Drive;28.4612456;-81.468097;FL
1074;ChIJv1Lvi8V-54gRM0_e3TcJIAM;Quality Inn & Suites Near the Theme Parks;28.4863637;-81.45652249999999;FL
1075;ChIJIa4WBVV-54gRLNGc07F_2hk;Wyndham Orlando Resort International Drive;28.4485816;-81.4682744;FL
1076;ChIJQ2jYnfx-54gRWdztOAOGn9M;Ramada Plaza by Wyndham Orlando Resort & Suites Intl Drive;28.4575656;-81.4683245;FL
1077;ChIJPU8baTZ-54gR9eyPznYBYGM;Days Inn by Wyndham Orlando Conv. Center/International Dr;28.4229033;-81.4611563;FL
1078;ChIJxyNOpcN-54gRhA1hkADQIlI;DoubleTree by Hilton Hotel at the Entrance to Universal Orlando;28.4787283;-81.4569712;FL
1079;ChIJbdPUXuV-54gRisyR_gJgX2M;Super 8 by Wyndham Orlando International Drive;28.4640136;-81.46107049999999;FL
1080;ChIJ1boff-V-54gRR7ahLGxg5Ys;Hilton Garden Inn Orlando International Drive North;28.4657085;-81.4608986;FL
1081;ChIJGcykbEN_54gRvW9JR2TwjAk;Universal’s Dockside Inn and Suites;28.4598234;-81.4623842;FL
1082;ChIJoxdcUuV-54gRzyhWsiSCcgw;Four Points by Sheraton Orlando International Drive;28.4629024;-81.4614666;FL
1083;ChIJvUkh7fB-54gR_RiOgnDQCsM;Hampton Inn Orlando Near Universal Blv/International Dr;28.4592901;-81.4593422;FL
1084;ChIJ6QNXqv1-54gRT6uduNDOspY;Rosen Inn;28.4606323;-81.4694366;FL
1085;ChIJx6c5B7V_54gRrWhXA2UVAbM;Grand Hotel Orlando at Universal Blvd;28.4512961;-81.4647602;FL
1086;ChIJUfRLdUV_54gRhThG31FsHoo;Cambria Hotel Orlando Universal Blvd;28.4635849;-81.4646818;FL
1087;ChIJmSKKKcF-54gRawlVpeLmTEE;Holiday Inn Express & Suites Nearest Universal Orlando, an IHG Hotel;28.4820619;-81.45455559999999;FL
1088;ChIJc1rNXrN_54gRiv-fmvQQR00;Rosen Inn at Pointe Orlando;28.4336549;-81.4727238;FL
1089;ChIJEYAlDeV-54gRDIm28D9knkM;Homewood Suites by Hilton Orlando-Nearest to Univ Studios;28.4657087;-81.4622511;FL
1090;ChIJh0E4tVR-54gRDYCxli7N2DQ;Best Western International Drive - Orlando;28.4474456;-81.4718089;FL
1091;ChIJDS3TPeV-54gRSEShTM6vZC4;Motel 6 Orlando, FL - International Dr;28.4648561;-81.46280929999999;FL
1092;ChIJWYgiiVR_54gRZSPAfhRlTBA;Universal's Aventura Hotel;28.4652288;-81.4709699;FL
1093;ChIJ70pjkfl-54gR8vryLVueiCM;The Point Hotel & Suites;28.4565839;-81.4624434;FL
1094;ChIJVWhf6zV-54gRm00sCdFPd2U;Hyatt Regency Orlando;28.42769;-81.4687483;FL
1095;ChIJz6BaCE1-54gRsqOz-r80-V4;Hyatt Place Orlando / I-Drive / Convention Center;28.4383542;-81.4692219;FL
1096;ChIJ4SHti-9-54gR8O_jX_VClyU;SureStay Plus By Best Western Orlando International Drive;28.464869;-81.460471;FL
1097;ChIJb8-RCjl-54gRq7HvnadKrMA;Hilton Orlando;28.4248385;-81.4589945;FL
1098;ChIJY9JFYP9-54gR_NDUOw3lllA;staySky Suites – I Drive Orlando;28.4520935;-81.4674196;FL
1099;ChIJ-cczx8Z-54gRbFH3-oxfHOw;Comfort Suites Near Universal Orlando Resort;28.4814775;-81.45305429999999;FL
1100;ChIJPYdSbMJ-54gRDg4anR4Siuo;Hyatt House Across From Universal Orlando Resort™;28.4753823;-81.4573486;FL
1101;ChIJ3UeXpMZ-54gR-RZRcnzdavc;Residence Inn by Marriott Near Universal Orlando;28.4804068;-81.4554994;FL
1102;ChIJwVFba8R-54gR4B99YenxMWg;Best Western Plus Universal Inn;28.48114;-81.45660409999999;FL
1103;ChIJl0jGmKl_54gR6rVLveocvFc;Drury Inn & Suites near Universal Orlando Resort;28.4511496;-81.4769768;FL
1104;ChIJ2_xK4kx-54gRpZpVsJENPfA;Homewood Suites by Hilton Orlando-International Drive/Convention Center;28.4374704;-81.469946;FL
1105;ChIJfeR1Ufh_54gRLuTi0HwL4Kc;Clarion Inn International Drive;28.4430655;-81.4721857;FL
1106;ChIJE8Pdb89-54gRHQ89DIP7Tjw;Wingate by Wyndham Universal Studios & Convention Center;28.4862684;-81.4571661;FL
1107;ChIJN8FbxTZ-54gRRok2kpIBBpQ;Rosen Centre;28.4245069;-81.4643435;FL
1108;ChIJ8fcFQvN_54gRyUWH2g5JXfU;Universal’s Endless Summer Resort – Surfside Inn and Suites;28.4616793;-81.4645054;FL
1109;ChIJxeac88V-54gRDOryTu_lrB0;Hampton Inn closest to Universal Orlando;28.4857052;-81.45587239999999;FL
1110;ChIJv1ALUat_54gRqAqUroTg86A;Embassy Suites by Hilton Orlando International Drive ICON Park;28.4470095;-81.4730197;FL
1111;ChIJ7UlCg1Z-54gRWp1N8meZtMg;Fairfield Inn & Suites by Marriott Orlando International Drive/Convention Center;28.4455109;-81.4672977;FL
1112;ChIJM9FUlqx_54gRzM_OSAcltFI;Quality Inn At International Drive;28.4454677;-81.4730501;FL
1113;ChIJH9hJ5Wl_54gRqQEjfDt2jO4;Holiday Inn Orlando International Dr-Icon, an IHG Hotel;28.4437186;-81.4725911;FL
1114;ChIJNUyZ7v1-54gRiZ07c4sJl-g;Avanti Palms Resort and Conference Center;28.4589338;-81.4711994;FL
1115;ChIJCzwQY-N954gRwEUbBEaFzjQ;Courtyard by Marriott Orlando South/Grande Lakes Area;28.4149629;-81.42535579999999;FL
1116;ChIJz_DCTEx-54gR5Yg5W2YrlFE;SpringHill Suites by Marriott Orlando Convention Center/International Drive Area;28.4371655;-81.4687709;FL
1117;ChIJO2M_lk1-54gR_wUly_1a5Pg;Extended Stay America - Orlando - Convention Center - Universal Blvd;28.4390464;-81.4687071;FL
1118;ChIJN8rVs01-54gR8YRwzttq9Ic;Residence Inn by Marriott Orlando Convention Center;28.4377766;-81.4684498;FL
1119;ChIJ-dJWAHh-54gRi-vR91VFf44;Home2 Suites by Hilton Orlando South Park;28.4376847;-81.42729589999999;FL
1120;ChIJd4qwJB1_54gRwrDH3vHIaTU;Universal's Cabana Bay Beach Resort;28.4657861;-81.47342499999999;FL
1121;ChIJt4BMcDB-54gRtG5tSWtwu9I;DoubleTree by Hilton Hotel Orlando at SeaWorld;28.4179849;-81.4628506;FL
1122;ChIJI6KpZf9-54gRnHFNWTC2DDg;Baymont by Wyndham International Drive/Universal Boulevard;28.4526008;-81.4675295;FL
1123;ChIJByPGFhB_54gRPImzbsDsPHE;Element Orlando Universal Blvd.;28.4448;-81.46739099999999;FL
1124;ChIJp1zjaDF_54gR4oN21jabZ78;Red Roof PLUS+ Orlando-Convention Center/ Int'l Dr;28.4446423;-81.47306449999999;FL
1125;ChIJqcyQ6TZ-54gR9efP4Id-yYQ;Avanti International Resort;28.4396648;-81.47271719999999;FL
1126;ChIJ9_VUQsp_54gRVvpxAR0tyWM;Westgate Lakes Resort & Spa;28.4272309;-81.4756182;FL
1127;ChIJV5Fu5QF754gRuOIyqjPNQow;Hard Rock Hotel at Universal Orlando;28.4770928;-81.4645886;FL
1128;ChIJS7Pix1J-54gRF8EOeTN_qxo;Sonesta ES Suites Orlando - International Drive;28.4424065;-81.4711761;FL
1129;ChIJ52UOX9x-54gRf1woXTjj5WU;Loews Royal Pacific Resort at Universal Orlando;28.4693671;-81.4668166;FL
1130;ChIJfW5QzsZ-54gRPaYtSzOsWwo;Extended Stay America - Orlando Theme Parks - Major Blvd.;28.4802032;-81.4542671;FL
1131;ChIJb1Jp0P9-54gRB7qajd3RcOc;CoCo Key Hotel and Water Resort;28.4542561;-81.47196459999999;FL
1132;ChIJWcRWHz9_54gRXTaCzsbUFns;Travelodge by Wyndham Orlando / Heart of International Drive;28.4562787;-81.4712277;FL
1133;ChIJ1zbvm_5-54gRbiqUUrwhQPk;The Enclave Hotel & Suites;28.4566107;-81.4684331;FL
1134;ChIJGzWoQ39-54gR3Gx0JOqgTXQ;Extended Stay America - Orlando - Southpark - Equity Row;28.4452054;-81.42870839999999;FL
1135;ChIJTUwgWDJ-54gRiPYq-t7eDTk;Tru by Hilton Orlando Convention Center Area;28.419584;-81.46909699999999;FL
1136;ChIJnRKQ0MZ-54gRCJf8CO1PH1U;La Quinta Inn & Suites by Wyndham Orlando Universal area;28.4812421;-81.4528325;FL
1137;ChIJuyPNlAV_54gRjEc31pN6rPc;Condo;28.456673;-81.46798299999999;FL
1138;ChIJw1yaLMR-54gRLWoOkrnBGQQ;Extended Stay America - Orlando Theme Parks - Vineland Rd.;28.482088;-81.45603299999999;FL
1139;ChIJVxH1Krd_54gRHgBmBjFYikc;WoodSpring Suites Orlando I-4 & Convention Center;28.4330921;-81.4768066;FL
1140;ChIJXbeUJlZ-54gRUKZ6Shndt5E;Baymont by Wyndham Orlando Universal Blvd;28.4512961;-81.4647602;FL
1141;ChIJTU58J2t-54gRgvy2WdE-U54;Vista Cay Resort by Orlando Resorts Rental;28.4287114;-81.4487178;FL
1142;ChIJcUB8KxSA3YgRW--hHWXMTJk;Rosen Inn Lake Buena Vista;28.3872666;-81.49790569999999;FL
1143;ChIJn1YZpTF-54gRjq6d9HT9d7A;Best Western Orlando Theme Parks;28.419305;-81.464354;FL
1144;ChIJ2wImwCB-54gRX-GE37AL0bU;Aloft Orlando International Drive;28.4053507;-81.4543056;FL
1145;ChIJ6Zacr-R954gRd1HiL2o6NME;Extended Stay America Select Suites - Orlando - South;28.4149026;-81.4218195;FL
1146;ChIJQ5uZjjF-54gR26SSjL_j0LI;Four Points by Sheraton Orlando Convention Center;28.4194754;-81.465704;FL
1147;ChIJk7nzZmKA3YgRgrIIRY9zkUM;Monumental Hotel Orlando;28.3902778;-81.4727778;FL
1148;ChIJ350gri5-54gRdh_YmzAl8sA;Hilton Garden Inn Orlando at SeaWorld;28.4097824;-81.47040369999999;FL
1149;ChIJpxlaxgx-54gRdk3Z_2xNMk0;Rosen Shingle Creek;28.4256818;-81.4345439;FL
1150;ChIJk-VQZCx-54gRE4Qjfa0GcjY;Renaissance Orlando at SeaWorld®;28.4115083;-81.4680085;FL
1151;ChIJF7GGv41_54gRsNNDQQ8ytOI;Element Orlando International Drive;28.4057865;-81.4542007;FL
1152;ChIJKS9QVyF-54gRPJN7lxs6nCg;SpringHill Suites by Marriott Orlando at SeaWorld®;28.4089238;-81.4542833;FL
1153;ChIJdQP2hCp-54gRsei-JMYFrdc;Hilton Grand Vacations Club SeaWorld Orlando;28.4060036;-81.469303;FL
1154;ChIJb5cwWH-A3YgRX45we_HawGM;Residence Inn by Marriott Orlando at SeaWorld®;28.4059015;-81.4767494;FL
1155;ChIJd87vMnmA3YgRGyMTK6lwt5U;Marriott's Harbour Lake;28.4036256;-81.4774583;FL
1156;ChIJl9NUv5KB3YgRHHlqR74BpQ8;Holiday Inn Express & Suites Orlando - Lake Buena Vista, an IHG Hotel;28.3931414;-81.4939764;FL
1157;ChIJnclQeNV_54gRy7gXZuq7Sh0;Homewood Suites by Hilton Orlando Theme Parks;28.4074573;-81.4719712;FL
1158;ChIJX1lEPCF-54gRwKt7Ajb59-s;Fairfield Inn & Suites by Marriott Orlando at SeaWorld®;28.4079725;-81.454274;FL
1159;ChIJV_pvpbu-woARQ85y4CokD4s;Ramada Plaza by Wyndham West Hollywood Hotel & Suites;34.0886972;-118.3788052;CA
1160;ChIJNVvaZb6-woAR6cPPdx0dR5A;Mondrian Los Angeles;34.0945542;-118.3741965;CA
1161;ChIJS6UWT76-woARaD0oyY3BYiU;Andaz West Hollywood - a Concept by Hyatt;34.0952684;-118.3734709;CA
1162;ChIJZ5VaZbu-woARqpx3HkdIjEg;Chamberlain West Hollywood Hotel;34.089826;-118.3789369;CA
1163;ChIJ94OQ0b2-woARibPMc15KILQ;1 Hotel West Hollywood;34.0941714;-118.3756134;CA
1164;ChIJ-UoSVL6-woARN7jRAL3Xigk;Best Western Plus Sunset Plaza Hotel;34.0950599;-118.3726719;CA
1165;ChIJ4aYkLLS_woARzhWOyU2Jiiw;Pendry West Hollywood;34.094859;-118.3734168;CA
1166;ChIJm6JnWqi_woARdTqjg1BOscI;Hotel Ziggy Los Angeles;34.0945924;-118.374929;CA
1167;ChIJl9d0lKO-woARCzjfK8vVuyo;The London West Hollywood at Beverly Hills;34.089957;-118.3850689;CA
1168;ChIJR5onXby-woARNYxlILROsfk;Sunset Marquis;34.0922307;-118.377474;CA
